flag,smile,predict,true
train,CCOC(=S)c1ncn2ccc(S)nc12,[2.3266735076904297],[2.390000104904175]
train,O/N=C(\NC1CCCCC1)c1ccsc1,[3.096806526184082],[3.3499999046325684]
train,N=C1N=C(N)c2cc3ccccc3cc21,[6.410467147827148],[6.789999961853027]
train,COC1CC2(CCN(C)CC2)OC1C,[9.886219024658203],[9.829999923706055]
train,Nc1c(C(=O)O)nc2ccccn12,[6.6523942947387695],[6.860000133514404]
train,CN1CC(O)C(O)C(O)C1CO,[7.7419281005859375],[7.78000020980835]
train,CNCCOc1c(Br)cccc1Br,[9.493314743041992],[9.4399995803833]
train,CCOC(=O)CSc1ncnc2[nH]cnc12,[3.4925076961517334],[3.4800000190734863]
train,COCC(C)NCc1cccc(C)c1,[8.920272827148438],[8.930000305175781]
train,Cc1ccc(NCCCCO)cc1C,[5.486496925354004],[5.619999885559082]
train,C=CCON,[4.399953842163086],[4.429999828338623]
train,NN1C(=O)Cc2ccccc2C1=O,[2.0193004608154297],[1.9700000286102295]
train,Cc1nc2nccc-2c(NC(C)C)[nH]1,[4.068866729736328],[4.179999828338623]
train,NCC12C3C4C1C1C2C3C41C1CC1,[9.819496154785156],[9.880000114440918]
train,CC(C)C(N)C(=O)CCCCCC(=O)O,[8.174503326416016],[8.199999809265137]
train,NNC(=O)c1ccc2ccccc2n1,[2.628192186355591],[2.6600000858306885]
train,C1CCC2C(C1)CCCC2NC1=NCCO1,[7.059736728668213],[7.170000076293945]
train,CCCCCn1c(N)nc2c(Cl)cccc21,[6.9317145347595215],[6.880000114440918]
train,Cc1noc2cccc(O)c12,[0.6415524482727051],[0.6200000047683716]
train,CCP(CC)CCP(CC)CC,[9.504311561584473],[9.40999984741211]
train,O=C1NCC2NCCc3cccc1c32,[7.927430629730225],[7.949999809265137]
train,N=C(N)NNCCC(=O)O,[11.985516548156738],[11.880000114440918]
train,C=CCNc1nc(SC)nc(CCO)c1Br,[4.201591491699219],[4.360000133514404]
train,CCOC(=O)CC1=Nc2ccccc2SC1,[3.8465330600738525],[3.869999885559082]
train,Cc1cc(N)c2c(c1)SSSSS2,[2.377767562866211],[2.359999895095825]
train,N=C(N)Nc1cnc2c(c1)CCCC2,[10.003350257873535],[9.920000076293945]
train,CCCCCCCCCCCCCNc1ncccn1,[3.300676107406616],[3.430000066757202]
train,O=C(NCCN1CCNCC1)c1ccccc1O,[9.285719871520996],[9.260000228881836]
train,c1ccc2c(c1)ccc1ncccc12,[4.29614782333374],[4.239999771118164]
train,NC(C(=O)N1CCCCC1)C1CCCCC1,[8.494217872619629],[8.489999771118164]
train,Nn1c(S)nnc1COc1ccccc1,[1.4730831384658813],[1.559999942779541]
train,N#Cc1ccccc1N,[2.2360310554504395],[2.390000104904175]
train,CCOC(=O)C1CN=C(N)NC1,[11.663708686828613],[11.619999885559082]
train,N#CCN1CCC[C@H]1COc1ccccc1,[5.311457633972168],[5.349999904632568]
train,CCOc1ccccc1CNCCCSc1nnnn1C,[8.837782859802246],[8.779999732971191]
train,COc1cc2ccc3ccncc3c2cc1OC,[5.868812084197998],[6.309999942779541]
train,O=P(O)(O)C1CCNCC1,[10.4216890335083],[10.380000114440918]
train,Nc1ncnc2c1ncn2C1CCCC1,[3.755887746810913],[3.7699999809265137]
train,C1=CCN(c2ccccc2)CC1,[3.7377123832702637],[3.7899999618530273]
train,O=c1ccsn1-c1cccnc1,[4.077276229858398],[4.050000190734863]
train,Cc1cc(C)nc(NC(=O)C(C)C)n1,[2.495729446411133],[2.569999933242798]
train,COCc1cncc(C#Cc2csc(C)n2)c1,[2.72902250289917],[2.680000066757202]
train,O=C1CNC(=O)N1CC#CCN1CCCC1,[8.35235595703125],[8.210000038146973]
train,Cc1nsc(C2=CCCN(CC#N)C2)n1,[3.7269973754882812],[3.6600000858306885]
train,O=C1C2CCCC1C(N1CCCCC1)CC2,[9.754266738891602],[9.869999885559082]
train,CN1CCCN(c2cccnc2)CC1,[8.611145973205566],[8.630000114440918]
train,CCCCc1noc(C2=CCCN(C)C2)n1,[7.611537933349609],[7.610000133514404]
train,CC1(C)OC(=O)c2c1ccnc2S,[1.8979648351669312],[1.899999976158142]
train,Nc1nc(F)cc(N2CCCCCC2)n1,[5.059823036193848],[5.309999942779541]
train,C=CCSc1ncnc2c1cnn2CCO,[1.9729465246200562],[2.0199999809265137]
train,Fc1ccc2nc(N3CCCC3)sc2c1,[2.6510565280914307],[2.609999895095825]
train,CCC(=O)/C(C)=C/C1CCCCN1C,[8.34925365447998],[8.210000038146973]
train,c1ccc2sc(C3CCCNC3)nc2c1,[9.393321990966797],[9.430000305175781]
train,N=C(N)SCc1cccc(Cl)c1,[10.680703163146973],[10.539999961853027]
train,C1CCCC(N2CCNCC2)CC1,[9.97074031829834],[9.880000114440918]
train,CN1CCC(OC(=O)c2ccncc2)CC1,[8.804374694824219],[8.65999984741211]
train,CSc1nc(N)c2c(C)c(C)sc2n1,[3.527622699737549],[3.6600000858306885]
train,Nc1ncnc2c1ncn2C1OC2COC2C1O,[3.929258108139038],[3.940000057220459]
train,CCCSc1nsnc1C1=CCCN(C)C1,[6.736774921417236],[6.579999923706055]
train,NCc1cnn(O)c1Br,[8.339934349060059],[8.390000343322754]
train,OCc1cn2ccncc2n1,[2.3378348350524902],[2.3499999046325684]
train,Nc1ccccc1C#CCCCCO,[3.5809061527252197],[3.700000047683716]
train,CNCC(O)c1cc(Cl)c(Cl)cc1C,[9.329850196838379],[9.350000381469727]
train,Nc1c(Cl)ncnc1NCC1(CO)CCC1,[3.0914885997772217],[3.0799999237060547]
train,CNC12CCC(CO)CC1Cc1ccccc12,[9.905634880065918],[9.880000114440918]
train,CC1CCCN(CCc2ccccc2)C1,[9.917749404907227],[9.899999618530273]
train,O=C(O)CCCCc1ccc2cncn2c1,[7.385183811187744],[7.53000020980835]
train,Cn1nnnc1SCCNCC#Cc1ccccc1,[8.179516792297363],[8.020000457763672]
train,CNC1(COc2ccc(Cl)nc2)CC1,[9.274470329284668],[9.239999771118164]
train,Sc1nccn1Cc1cccs1,[5.1294636726379395],[5.090000152587891]
train,COc1ccccc1OCC1=NCCN1,[9.275198936462402],[9.260000228881836]
train,COC(=O)CCN(N)c1nc2ccccc2o1,[3.5818400382995605],[3.5899999141693115]
train,NC1CCc2cccc(O)c21,[10.404132843017578],[10.4399995803833]
train,NC(S)=Nc1ccc(Cl)cc1Cl,[4.976008892059326],[5.110000133514404]
train,Cc1ccc2c(N)c3ccccc3nc2c1,[9.553706169128418],[9.4399995803833]
train,CCCCNCc1ccc(-c2ccccc2)cc1,[9.546183586120605],[9.579999923706055]
train,NCc1cc(Cl)c2cccnc2c1O,[9.9723482131958],[9.850000381469727]
train,C/N=C(\N)SCCC(=O)O,[10.146014213562012],[9.869999885559082]
train,Cc1c(CO)cnc(CO)c1O,[5.561467170715332],[5.480000019073486]
train,CC(C)NCc1cccc(Cl)c1,[9.491870880126953],[9.380000114440918]
train,CCCC(=O)C1=CCCN(C)C1,[8.058053970336914],[8.010000228881836]
train,C[C@@](N)(C(=O)O)c1ccccc1,[8.949701309204102],[8.880000114440918]
train,NC(=O)CN[C@H]1CCCNC1,[9.325605392456055],[9.239999771118164]
train,COc1ccc2ccccc2c1N1CCNCC1,[8.849109649658203],[8.819999694824219]
train,CCCn1c(N2CCNCC2)nc2ccccc21,[8.897188186645508],[8.819999694824219]
train,ONc1ccc(/N=N/c2ccccc2)cc1,[4.334121227264404],[4.480000019073486]
train,CN(C)CC1CC(Cc2ccccc2)=NO1,[8.219038009643555],[8.130000114440918]
train,CC(N)CCCC(C)(C)O,[10.437337875366211],[10.430000305175781]
train,NC(=O)[C@@H]1CCCN1,[9.847574234008789],[9.8100004196167]
train,NCCSC[C@H](N)C(=O)O,[9.903959274291992],[9.819999694824219]
train,O=C(O)CCCNc1ccc(C(=O)O)cc1,[5.24050760269165],[5.340000152587891]
train,CCOC(=O)c1c[nH]nc1CCSC,[2.406846761703491],[2.2699999809265137]
train,CNCc1cc(=O)c(O)co1,[8.606111526489258],[8.619999885559082]
train,COC(=O)C(N)Cc1ccc(Cl)cc1,[6.944742202758789],[6.960000038146973]
train,CCCCOc1ccc(-n2cncc2C)cc1,[6.712971210479736],[6.630000114440918]
train,N=C1C(=O)NC(=O)NC1=O,[1.8041677474975586],[1.5700000524520874]
train,CCOC(=O)Cn1ccnc1,[6.708330154418945],[6.710000038146973]
train,Nc1nc(O)c2c(ccc3ccccc32)n1,[2.6978843212127686],[2.619999885559082]
train,N[C@H]1COC[C@H]1C(=O)O,[9.825103759765625],[9.789999961853027]
train,NNc1nc2c(Cl)ccc(Cl)c2s1,[4.081125736236572],[3.930000066757202]
train,CC(O)c1nc2ccccc2n1C,[4.495687007904053],[4.329999923706055]
train,Nc1nc(CN=C=S)cs1,[4.263266563415527],[4.210000038146973]
train,Nc1cc2c3ccccc3nc-2c[nH]1,[5.298717975616455],[5.369999885559082]
train,CCCNCc1cc(F)cc(F)c1,[9.136646270751953],[9.069999694824219]
train,COc1ccccc1C1(O)CN2CCC1CC2,[8.235456466674805],[8.180000305175781]
train,CCCSc1cc(OC)c(CCN)cc1OC,[9.758682250976562],[9.6899995803833]
train,CCN=C(S)Nc1cc(C)ccn1,[5.455200672149658],[5.139999866485596]
train,Oc1nsc2c1CNCC2,[9.289342880249023],[9.239999771118164]
train,COc1ccc(NC2=NCCCCC2)cc1,[9.153209686279297],[8.979999542236328]
train,COc1ccccc1CCNC1CCC(C)CC1,[10.397537231445312],[10.380000114440918]
train,CCCCCNC1CCc2c(O)cccc2C1,[10.911979675292969],[10.800000190734863]
train,NCC(Cc1ccccc1)c1c[nH]cn1,[9.65927505493164],[9.579999923706055]
train,CC(C)C[C@H](N)C(N)=O,[8.46550178527832],[8.4399995803833]
train,Oc1ccc(Br)cc1-c1cc[nH]n1,[2.273514986038208],[2.2699999809265137]
train,CCCC/N=C(\N)n1cccn1,[9.299280166625977],[9.199999809265137]
train,CCCS/C(=N\C)Nc1ccccc1Cl,[6.091156005859375],[5.949999809265137]
train,Cc1nc2c(Oc3ccccc3)cccn2c1N,[6.591763019561768],[6.53000020980835]
train,NCC(CC(=O)O)c1ccccc1,[9.883230209350586],[9.800000190734863]
train,CN(C)c1ccc(OCC(=O)O)cc1,[5.640398025512695],[5.550000190734863]
train,Nc1ccc(F)c(N)c1,[4.518533706665039],[4.429999828338623]
train,NCC(=O)CCC(N)C(=O)O,[9.150796890258789],[9.140000343322754]
train,c1ccc2nc(N3CCCCC3)ncc2c1,[3.615478038787842],[3.7100000381469727]
train,CN(C)CC(CN(C)C)c1ccccn1,[8.904699325561523],[8.90999984741211]
train,COc1cc(OCCc2ccccc2)ccc1CCN,[9.738164901733398],[9.739999771118164]
train,Nc1cc2ccccc2[nH]1,[4.053216934204102],[4.019999980926514]
train,Ic1ccc(-c2c[nH]nn2)cc1,[0.0841713696718216],[0.10000000149011612]
train,O=C(O)[C@@H]1CC(=S)CN1,[10.06328010559082],[9.960000038146973]
train,Oc1nc2ccccc2n1C1CCCCC1,[2.954986095428467],[2.859999895095825]
train,NCCc1ccc(Oc2ccccc2)cc1,[9.943914413452148],[9.8100004196167]
train,CN(C)CCOc1cncc(Br)c1,[8.730352401733398],[8.670000076293945]
train,Nc1n[nH]c2cc(Br)ccc12,[3.5133795738220215],[3.440000057220459]
train,C(=NOCCc1ccccc1)c1ccncc1,[4.1519975662231445],[4.010000228881836]
train,CCC(Oc1c(C)cccc1C)C1=NCCN1,[9.319513320922852],[9.210000038146973]
train,Sc1nc2cc3c(cc2[nH]1)OCCO3,[5.317039966583252],[5.199999809265137]
train,CCNC1CCc2c(ccc(C)c2O)C1,[10.517166137695312],[10.130000114440918]
train,N[C@@H](Cc1cccs1)C(=O)O,[9.348247528076172],[9.270000457763672]
train,c1cncc(N2CCCNCC2)c1,[9.697248458862305],[9.640000343322754]
train,COCc1ncc2cnnc(O)n12,[5.329643726348877],[5.150000095367432]
train,Nc1nc2ccccc2c2cc(CCO)oc12,[5.433650493621826],[5.429999828338623]
train,COc1cncc(C(=O)O)c1C(=O)O,[0.7391675710678101],[0.8399999737739563]
train,CCSc1nc(-c2cccnc2)ccc1C#N,[4.256070137023926],[4.28000020980835]
train,C=CC(=O)Nc1ccc(N)cc1,[3.975905179977417],[4.019999980926514]
train,Nc1cccc(OCC(=O)N2CCOCC2)c1,[3.9012718200683594],[3.880000114440918]
train,Cc1ccc(N)nc1,[7.213994979858398],[7.21999979019165]
train,NC(=O)C(F)(F)C(N)C(=O)O,[6.44206428527832],[5.920000076293945]
train,NCc1c(O)ccc2nccnc12,[10.009185791015625],[10.050000190734863]
train,O=C(NCCN1CCCCC1)c1ccco1,[7.978088855743408],[7.880000114440918]
train,O=S(=O)(O)CCN1CCN(CCO)CC1,[7.465829372406006],[7.340000152587891]
train,O=C(Nc1ccncc1)c1cccc(F)c1,[5.655744552612305],[5.619999885559082]
train,COc1ccc(OC)c(C2CNCCO2)c1,[7.957193851470947],[7.920000076293945]
train,CC(=O)OCCc1cccnc1/C=N/O,[2.645548105239868],[2.6500000953674316]
train,NCCc1ccc(OCCCc2ccccc2)cc1,[9.761408805847168],[9.819999694824219]
train,CCCN(CC(C)O)N=O,[3.2920663356781006],[3.2100000381469727]
train,CCCCCCn1cc(C2=NCCO2)nn1,[3.1954736709594727],[3.2899999618530273]
train,NCC[C@H]1CN=C(N)N1,[11.610747337341309],[11.59000015258789]
train,CCCCCCCN=c1ccn(CCCCCC)cc1,[10.635993957519531],[10.569999694824219]
train,NC(=O)COc1cccc2cccnc12,[2.8984153270721436],[2.8499999046325684]
train,NC(CCSCCCC(=O)O)C(=O)O,[9.551878929138184],[9.5]
train,CCC(N)CO,[9.785283088684082],[9.84000015258789]
train,Nc1cccc2cc3ccccc3nc12,[5.874604225158691],[5.619999885559082]
train,Nc1cc(S)nc(N)n1,[4.59224796295166],[4.75]
train,CSCC(=O)c1cccnc1,[3.7677876949310303],[3.7699999809265137]
train,CCCCCn1c(N)nc2ncccc21,[4.89780330657959],[5.070000171661377]
train,Oc1ncc(CN2CCOCC2)c(O)n1,[5.882864952087402],[5.769999980926514]
train,Sc1nnc2ccccn12,[1.3191468715667725],[1.340000033378601]
train,Cc1ccc2nc(N)c3ccccc3c2c1,[6.555207252502441],[6.480000019073486]
train,NNC(=O)c1ccccc1-n1cccc1,[2.788196325302124],[2.799999952316284]
train,C1COCCNCCOCCOCCOCCN1,[9.362606048583984],[9.380000114440918]
train,NCC/N=C(\N)Nc1c(Cl)cccc1Cl,[8.899078369140625],[8.789999961853027]
train,N=C(N)CCl,[10.188753128051758],[10.09000015258789]
train,S=C(NCCN1CCOCC1)Nc1ccccc1,[6.210590839385986],[6.190000057220459]
train,CC1OC[C@@]2(CN3CCC2C3)O1,[9.542461395263672],[9.40999984741211]
train,CCCCCCSC[C@@H]1CCC(O)N1,[9.869406700134277],[9.899999618530273]
train,NCc1c(OCCCCO)cncc1OCCCCO,[7.998877048492432],[8.020000457763672]
train,CCSc1nc(O)cc(-c2ccccc2)n1,[2.07143497467041],[2.059999942779541]
train,C1COCCOCCNCCOCCOCCN1,[9.288430213928223],[9.380000114440918]
train,Nc1nc2ccccc2n1CCCN1CCCC1,[9.791332244873047],[9.760000228881836]
train,CN1Cc2ccccc2N=C1N,[11.219926834106445],[11.119999885559082]
train,COC(=O)c1ccccc1NC(=O)C(C)N,[8.161782264709473],[8.229999542236328]
train,CCc1nnc(NC(=O)c2ccncc2)s1,[2.2277438640594482],[2.2200000286102295]
train,NNc1nc2ccccc2nc1C(F)(F)F,[5.787618637084961],[6.179999828338623]
train,NCCc1cccc(N2CCCCC2)c1,[9.797786712646484],[9.800000190734863]
train,Cc1ccn(C(=N)N)n1,[9.811613082885742],[9.539999961853027]
train,NC1=NCCCSC1,[10.49700927734375],[10.4399995803833]
train,Nc1ccnc(SCc2cccnc2)n1,[5.872683525085449],[5.75]
train,CC(=O)OCC(N)C(=O)c1ccccc1,[6.71427059173584],[6.679999828338623]
train,C=C=CCNCc1ccccc1,[8.346726417541504],[8.390000343322754]
train,CCSC(=N)Nc1ccc(O)cc1,[8.03691577911377],[7.989999771118164]
train,CCN(CC)C1Cc2cc(O)c(O)cc2C1,[9.922286987304688],[10.270000457763672]
train,Nc1ccc(SSc2ccc(N)cc2)cc1,[4.175561904907227],[4.25]
train,CC1CC(N)=NC2CCCCC2S1,[10.851364135742188],[10.899999618530273]
train,OC(C#CCN1CCCCC1)c1ccccc1,[7.936751365661621],[7.829999923706055]
train,NC(=O)C[C@H](N)C(=O)O,[8.483583450317383],[8.430000305175781]
train,CN(C)CCCSC(=N)N,[10.641804695129395],[10.600000381469727]
train,NCCC[PH](=O)O,[10.242926597595215],[10.210000038146973]
train,C=CCOc1ccccc1CN1CCCCCC1,[9.024399757385254],[8.989999771118164]
train,c1cn2cc(CN3CCOCC3)nc2s1,[5.000010967254639],[4.889999866485596]
train,Cc1noc(C23CCCN(CC2)C3)n1,[9.03050708770752],[9.010000228881836]
train,Cc1ccccc1NN=C(N)S,[6.810891151428223],[6.699999809265137]
train,Cc1cccc(OCCCCCNCCO)c1,[9.94911003112793],[10.0]
train,O=C(O)Cc1[nH]cnc1-c1ccccc1,[5.896066665649414],[5.769999980926514]
train,Cc1cccc2ncc(CSCCO)n12,[6.058104991912842],[6.050000190734863]
train,CCCCS(=N)(=O)CCC(N)C(=O)O,[9.082324981689453],[9.09000015258789]
train,CCCN1CCC=C(c2csc(C)n2)C1,[8.137557983398438],[8.109999656677246]
train,NC(CC(N)C(=O)O)CP(=O)(O)O,[10.354022979736328],[10.399999618530273]
train,CNCCOc1cncc(Cl)c1,[9.415478706359863],[9.449999809265137]
train,CC(N)Cc1c(Cl)cc(N)cc1Cl,[9.945737838745117],[9.930000305175781]
train,CC1CN(N=O)CC(C)N1,[9.242204666137695],[9.140000343322754]
train,CCCCCCCOCCCc1c[nH]cn1,[6.711291790008545],[6.739999771118164]
train,NNc1nc(-c2ccccc2)cs1,[4.158700942993164],[4.159999847412109]
train,NNC(=O)c1nccnc1N,[2.6111714839935303],[2.609999895095825]
train,CCCn1nnnc1CSc1nccn1CC,[4.9402337074279785],[4.949999809265137]
train,NC(=S)N/N=C/CSc1ccccc1,[2.464367628097534],[2.549999952316284]
train,Nc1c(Cl)ncnc1NCCO,[3.155364513397217],[3.059999942779541]
train,N=C(N)Nc1ncc(Br)cc1Cl,[8.1041841506958],[8.210000038146973]
train,CCCC(=O)Nc1cc(C2CC2)[nH]n1,[1.847118616104126],[2.0]
train,CCCCCNCC(N)=O,[8.91108226776123],[9.029999732971191]
train,CCOC(=O)COc1ccccc1/C=N/O,[1.9508306980133057],[2.069999933242798]
train,CCN1CC2C3CCC(C)(O3)C2C1,[10.29361629486084],[10.40999984741211]
train,CC(C)NNC(=O)c1ccc(N)cc1,[4.030453205108643],[4.010000228881836]
train,NCC1CCC(CCc2ccccc2)O1,[9.377337455749512],[9.479999542236328]
train,CCCCOC(=O)c1ccccc1N,[2.200759172439575],[2.2200000286102295]
train,c1ccc(-c2ncc3ccccn23)cc1,[6.780290603637695],[6.869999885559082]
train,NC(Cc1cc(O)no1)C(=O)O,[7.688143253326416],[7.650000095367432]
train,CNc1nncc2cncn12,[6.416663646697998],[6.409999847412109]
train,c1cn[nH]c1,[2.6787009239196777],[2.6700000762939453]
train,CNc1ccccc1C(=O)NCCCn1ccnc1,[6.802114009857178],[6.789999961853027]
train,CCOc1ccc(C(=N)N)cc1,[12.116813659667969],[11.829999923706055]
train,NC(=O)c1ncn2ccc(S)nc12,[1.208214282989502],[1.1799999475479126]
train,CN1CC2(CN3CCC2CC3)OC1=O,[8.78095817565918],[8.920000076293945]
train,NC1(c2cccc(F)c2)CCCCC1,[9.561880111694336],[9.680000305175781]
train,O=C(O)CCNc1nc2ccccc2s1,[3.3480141162872314],[3.2799999713897705]
train,CSc1ncnc2c1CC=N2,[2.445850133895874],[2.5299999713897705]
train,NCC1(CC(=O)O)CCc2ccccc21,[9.414698600769043],[9.489999771118164]
train,NCCCCCCCCc1c[nH]cn1,[10.193629264831543],[10.210000038146973]
train,C=CCC(C#Cc1ccccc1)N(C)C,[8.303638458251953],[8.329999923706055]
train,N#Cc1cccc(-c2ccccc2CCN)c1,[9.635544776916504],[9.75]
train,CC(C)NCC(O)c1ccc(O)cc1,[9.720856666564941],[9.84000015258789]
train,NCCC(=O)NO,[9.133872032165527],[9.260000228881836]
train,CCCNCCCCNCCCCNCCC,[11.195290565490723],[11.220000267028809]
train,Cc1cc(C)n(CCCC(=O)O)n1,[3.4471750259399414],[3.5899999141693115]
train,Clc1ccccc1CSc1ncccn1,[2.7022511959075928],[2.740000009536743]
train,C=C(C)C(C)N(O)c1ccccn1,[5.329759120941162],[5.400000095367432]
train,COc1ccc(CNC2CCCCC2)cc1,[9.72567367553711],[9.729999542236328]
train,N=C(N)NNC(=O)C(=O)O,[10.78220272064209],[10.6899995803833]
train,CCCOc1cccc2ccc(N)nc12,[4.290720462799072],[4.400000095367432]
train,Cc1ccc(N)cc1-n1c(C)ccc1C,[5.045394420623779],[5.179999828338623]
train,NCCCCc1c[nH]c(N)n1,[10.131636619567871],[10.239999771118164]
train,CNC[C@H](O)c1ccc(O)c(O)c1F,[9.26016902923584],[9.34000015258789]
train,c1ccc2sc(C34CNCC3C4)cc2c1,[10.16865062713623],[10.329999923706055]
train,NCc1cc(-c2cccnc2)n[nH]1,[8.530540466308594],[8.510000228881836]
train,O=C(Cn1cncn1)c1ccccc1Br,[2.260204792022705],[2.2200000286102295]
train,N=C(N)SCCSC(=N)N,[10.909588813781738],[10.880000114440918]
train,CCOc1ncnc2cc(OC)c(OC)cc12,[3.50797700881958],[3.740000009536743]
train,CCC(=O)N1CC2CC(C1)N2,[9.08425521850586],[9.130000114440918]
train,NC(Cc1ccc2nonc2c1)C(=O)O,[9.38267993927002],[9.399999618530273]
train,Nc1nccc(CCc2ccccc2)n1,[4.303831577301025],[4.380000114440918]
train,CCCCNCCCCCc1c[nH]cn1,[10.63790225982666],[10.75]
train,COc1ccc2c(c1)CCCc1nncn1-2,[2.231165885925293],[2.200000047683716]
train,CC(C)CNCCCCCc1c[nH]cn1,[10.660487174987793],[10.890000343322754]
train,CNc1nc(Br)cn2ccnc12,[3.569431781768799],[3.630000114440918]
train,CC(C)(CNc1ccccc1)c1ccccc1,[4.835639476776123],[4.869999885559082]
train,O=c1ccc(NC2=NCCS2)n[nH]1,[5.632930278778076],[5.630000114440918]
train,C=C(C)CN=CC1(C)CCC(C)=CO1,[6.489161014556885],[6.460000038146973]
train,CC(C)NCC(O)c1ccc2ccccc2c1,[9.476170539855957],[9.569999694824219]
train,CC1(C)Cc2ccccc2C(N)=C1C#N,[1.9738969802856445],[2.119999885559082]
train,Fc1ccc(Oc2ccncn2)c(F)c1,[2.339047431945801],[2.380000114440918]
train,CN(C)CC(=O)O,[9.611870765686035],[9.6899995803833]
train,CCOc1ccccc1CNCC1CCCO1,[8.376971244812012],[8.430000305175781]
train,COc1cc(C2=CCNCC2)ccc1O,[9.397122383117676],[9.420000076293945]
train,CN(N)c1nnc(-c2ccccc2Cl)s1,[3.977126121520996],[4.03000020980835]
train,CCC(CC)C(=O)NCCCN1CCOCC1,[6.893317699432373],[7.0]
train,CNc1[nH]ncc1[N+](=O)[O-],[1.7482434511184692],[1.7200000286102295]
train,CN1CCc2c(Cl)ccc3c2C(CC3)C1,[8.61585521697998],[8.779999732971191]
train,Cc1c(O)noc1C(C)C(N)C(=O)O,[7.698242664337158],[7.550000190734863]
train,CN1CCOCC12CCN(c1nncs1)CC2,[6.72006368637085],[6.809999942779541]
train,CCc1nc(-n2nccn2)c2sccc2n1,[2.3426804542541504],[2.190000057220459]
train,CNc1c2ccccc2nc2ccccc12,[9.106239318847656],[9.220000267028809]
train,N#Cc1c(N)cccc1Sc1cccc(N)c1,[3.4945366382598877],[3.6600000858306885]
train,ONC(=S)N/N=C/c1ccc(Cl)cc1,[1.6186411380767822],[1.690000057220459]
train,Nc1nc(N)nc(NCCCO)n1,[9.305535316467285],[9.390000343322754]
train,CN(C)N(C)C(=O)CCC(=O)O,[2.6973698139190674],[2.7300000190734863]
train,CCOC(=O)C(=O)NCCCN1CCOCC1,[6.955231189727783],[7.039999961853027]
train,N=C(N)CCNCCSP(=O)(O)O,[12.50411319732666],[12.569999694824219]
train,Cc1cc(-c2nc3ccccc3s2)ccc1N,[2.9993326663970947],[3.069999933242798]
train,O=c1c2ccccc2sn1CCN1CCCC1,[8.026775360107422],[8.09000015258789]
train,CC(C)CC(=O)NCCCn1cncn1,[2.2783594131469727],[2.2899999618530273]
train,CN(C)C(=N)CS,[12.888646125793457],[12.960000038146973]
train,CNc1cncc(-c2cccc(O)c2)n1,[1.5713714361190796],[1.7200000286102295]
train,NCC(=O)CP(=O)(O)CC1CC1,[7.85114049911499],[7.840000152587891]
train,CN(C)CC1CCCC/C1=N/O,[9.271893501281738],[9.380000114440918]
train,COC(=O)CNC(=O)CN,[8.132776260375977],[8.140000343322754]
train,Nc1ncc2c(n1)-c1ccccc1CC2,[3.78879976272583],[3.880000114440918]
train,O=C1Nc2cccc(Cl)c2N2CCNCC12,[7.995099067687988],[8.0600004196167]
train,Cc1nc(N2CCCCC2)c2ccsc2n1,[4.909672737121582],[4.960000038146973]
train,Cc1cc(C)n(C(=O)c2cccnc2)n1,[3.2957510948181152],[3.3399999141693115]
train,NCC(CC(=O)O)Cc1ccccc1,[10.011797904968262],[10.069999694824219]
train,CN1CCC[C@]12CCc1ccncc12,[8.911219596862793],[9.010000228881836]
train,CCn1nccc1CNC(=O)CCC1CCCC1,[2.0453953742980957],[2.0299999713897705]
train,CCCCCCCCC/N=C(\S)c1cccnc1S,[5.3516950607299805],[5.400000095367432]
train,CCCNCc1ccccc1,[9.538764953613281],[9.630000114440918]
train,c1cncc(-c2ccnc3ncnn23)c1,[4.383638858795166],[4.340000152587891]
train,Nc1ccc2c(c1)CCC2=O,[2.842061758041382],[2.869999885559082]
train,CN(C)CCNc1ccnc2cc(F)ccc12,[8.89224624633789],[8.90999984741211]
train,CSCCc1n[nH]cc1C(=O)O,[2.1627423763275146],[2.0399999618530273]
train,OCCN(CO)CO,[6.108579158782959],[6.070000171661377]
train,CNCc1cc(F)cc(Cl)c1,[8.84922981262207],[8.930000305175781]
train,Nc1c(C(=O)O)ccc[n+]1[O-],[0.47124189138412476],[0.38999998569488525]
train,COc1cnc2c(OC)ccc(OC)c2c1O,[1.778117299079895],[1.7599999904632568]
train,CCOC(=O)Cc1sc(N)nc1C,[4.652522087097168],[4.650000095367432]
train,CN(Cc1ccc(O)cc1)C1CCCCC1,[10.202176094055176],[10.300000190734863]
train,O=C(/C=C/c1ccccn1)NO,[4.540159702301025],[4.460000038146973]
train,N=C(N)NCc1ccc(Br)cc1,[11.820589065551758],[11.829999923706055]
train,CCN(CCO)Cc1csc2ccccc12,[8.755003929138184],[8.789999961853027]
train,Nc1nc2cc(Cl)ccc2n1N,[6.969010353088379],[6.940000057220459]
train,CC(CN)c1ccc(N2CCCCC2)cc1,[9.812331199645996],[9.880000114440918]
train,O=C(CN1CCCC1)OCCCC1CCCCC1,[6.9691948890686035],[7.059999942779541]
train,CCCCNC(=O)CC1NCCNC1=O,[6.362928867340088],[6.449999809265137]
train,c1cnc(NCCNc2ncccn2)nc1,[3.7523488998413086],[3.8499999046325684]
train,Nc1nc(O)c2c(ncn2CCO)n1,[2.1233088970184326],[2.190000057220459]
train,CC(=O)NC(=N)NCCC(=O)O,[9.519041061401367],[9.479999542236328]
train,Oc1ccc(N(CCI)CCI)cc1,[3.2237627506256104],[3.2799999713897705]
